Altitude(ft),Pressure(Pa),Temperature(f)
-158.91999999999825,101065.0,55.74
-154.80999999999767,101070.0,55.74
-155.85000000000582,101068.75,55.74
-154.2100000000064,101070.75,55.74
-155.22999999999593,101069.5,55.74
-155.22999999999593,101069.5,55.74
-158.10000000000582,101066.0,55.74
-153.99000000000524,101071.0,55.74
-156.66999999999825,101067.75,55.74
-157.27999999999884,101067.0,55.74
-154.80999999999767,101070.0,55.74
-156.0500000000029,101068.5,55.74
-155.43000000000757,101069.25,55.74
-153.79000000000815,101071.25,55.74
-156.4600000000064,101068.0,55.74
-156.0500000000029,101068.5,55.74
-156.4600000000064,101068.0,55.74
-154.2100000000064,101070.75,55.74
-155.63999999999942,101069.0,55.74
-154.80999999999767,101070.0,55.74
-153.79000000000815,101071.25,55.74
-156.86999999999534,101067.5,55.74
-152.35000000000582,101073.0,55.74
-156.66999999999825,101067.75,55.74
-155.85000000000582,101068.75,55.74
-155.02999999999884,101069.75,55.74
-152.55999999999767,101072.75,55.74
-154.61000000000058,101070.25,55.74
-155.22999999999593,101069.5,55.74
-154.2100000000064,101070.75,55.74
-154.2100000000064,101070.75,55.74
-153.79000000000815,101071.25,55.74
-151.33000000000175,101074.25,55.74
-151.9499999999971,101073.5,55.74
-154.61000000000058,101070.25,55.74
-154.2100000000064,101070.75,55.74
-155.22999999999593,101069.5,55.74
-152.97000000000116,101072.25,55.74
-157.27999999999884,101067.0,55.74
-157.27999999999884,101067.0,55.74
-153.79000000000815,101071.25,55.74
-155.63999999999942,101069.0,55.74
-154.80999999999767,101070.0,55.74
-155.43000000000757,101069.25,55.74
-154.80999999999767,101070.0,55.74
-154.61000000000058,101070.25,55.74
-157.69000000000233,101066.5,55.74
-156.4600000000064,101068.0,55.74
-153.5899999999965,101071.5,55.74
-154.4100000000035,101070.5,55.74
-157.49000000000524,101066.75,55.74
-154.2100000000064,101070.75,55.74
-156.0500000000029,101068.5,55.74
-152.77000000000407,101072.5,55.74
-157.69000000000233,101066.5,55.74
-153.16999999999825,101072.0,55.74
-154.2100000000064,101070.75,55.74
-152.55999999999767,101072.75,55.74
-152.55999999999767,101072.75,55.74
-154.80999999999767,101070.0,55.74
-161.58000000000175,101061.75,55.74
-156.25,101068.25,55.74
-160.55999999999767,101063.0,55.74
-151.9499999999971,101073.5,55.74
-151.9499999999971,101073.5,55.74
-149.49000000000524,101076.5,55.74
-151.33000000000175,101074.25,55.74
-152.55999999999767,101072.75,55.74
-152.15000000000873,101073.25,55.74
-146.82000000000698,101079.75,55.74
-149.88999999999942,101076.0,55.74
-147.02999999999884,101079.5,55.74
-149.88999999999942,101076.0,55.74
-151.52999999999884,101074.0,55.74
-150.7100000000064,101075.0,55.74
-149.27999999999884,101076.75,55.74
-151.52999999999884,101074.0,55.74
-151.13000000000466,101074.5,55.74
-152.55999999999767,101072.75,55.74
-149.88999999999942,101076.0,55.74
-150.10000000000582,101075.75,55.74
-150.10000000000582,101075.75,55.74
-149.88999999999942,101076.0,55.74
-148.86999999999534,101077.25,55.74
-149.69000000000233,101076.25,55.74
-154.4100000000035,101070.5,55.74
-150.30999999999767,101075.5,55.74
-151.52999999999884,101074.0,55.74
-149.88999999999942,101076.0,55.74
-151.33000000000175,101074.25,55.74
-152.15000000000873,101073.25,55.74
-147.63999999999942,101078.75,55.85
-150.30999999999767,101075.5,55.74
-150.30999999999767,101075.5,55.74
-150.7100000000064,101075.0,55.74
-151.74000000000524,101073.75,55.85
-150.91999999999825,101074.75,55.85
-151.52999999999884,101074.0,55.74
-149.69000000000233,101076.25,55.85
-151.13000000000466,101074.5,55.74
-150.30999999999767,101075.5,55.85
-152.55999999999767,101072.75,55.74
-149.88999999999942,101076.0,55.74
-149.88999999999942,101076.0,55.85
-148.86999999999534,101077.25,55.85
-147.22999999999593,101079.25,55.85
-149.88999999999942,101076.0,55.74
-149.49000000000524,101076.5,55.85
-151.13000000000466,101074.5,55.85
-152.77000000000407,101072.5,55.74
-150.5100000000093,101075.25,55.85
-150.5100000000093,101075.25,55.85
-151.13000000000466,101074.5,55.85
-152.35000000000582,101073.0,55.74
-149.69000000000233,101076.25,55.85
-150.5100000000093,101075.25,55.85
-151.9499999999971,101073.5,55.85
-150.7100000000064,101075.0,55.85
-153.16999999999825,101072.0,55.85
-152.15000000000873,101073.25,55.85
-151.52999999999884,101074.0,55.85
-150.30999999999767,101075.5,55.85
-151.9499999999971,101073.5,55.85
-152.77000000000407,101072.5,55.85
-155.63999999999942,101069.0,55.85
-151.9499999999971,101073.5,55.85
-152.77000000000407,101072.5,55.85
-151.52999999999884,101074.0,55.85
-153.99000000000524,101071.0,55.85
-153.99000000000524,101071.0,55.85
-152.15000000000873,101073.25,55.85
-154.4100000000035,101070.5,55.85
-153.79000000000815,101071.25,55.85
-153.99000000000524,101071.0,55.85
-153.99000000000524,101071.0,55.85
-154.2100000000064,101070.75,55.85
-154.4100000000035,101070.5,55.85
-153.5899999999965,101071.5,55.85
-151.13000000000466,101074.5,55.85
-155.02999999999884,101069.75,55.85
-152.77000000000407,101072.5,55.85
-151.33000000000175,101074.25,55.85
-153.99000000000524,101071.0,55.85
-153.79000000000815,101071.25,55.85
-155.85000000000582,101068.75,55.85
-151.74000000000524,101073.75,55.96
-153.5899999999965,101071.5,55.85
-153.38999999999942,101071.75,55.85
-152.35000000000582,101073.0,55.85
-151.9499999999971,101073.5,55.85
-149.88999999999942,101076.0,55.96
-153.99000000000524,101071.0,55.85
-154.2100000000064,101070.75,55.85
-150.5100000000093,101075.25,55.96
-148.25,101078.0,55.96
-151.33000000000175,101074.25,55.96
-166.3000000000029,101056.0,55.96
-156.66999999999825,101067.75,55.85
-151.52999999999884,101074.0,55.96
-152.15000000000873,101073.25,55.96
-156.0500000000029,101068.5,55.96
-153.38999999999942,101071.75,55.96
-155.63999999999942,101069.0,55.96
-152.15000000000873,101073.25,55.96
-153.79000000000815,101071.25,55.96
-156.4600000000064,101068.0,55.96
-152.55999999999767,101072.75,55.96
-153.38999999999942,101071.75,55.96
-153.38999999999942,101071.75,55.96
-153.16999999999825,101072.0,55.96
-153.38999999999942,101071.75,55.96
-151.74000000000524,101073.75,55.96
-153.99000000000524,101071.0,55.96
-154.4100000000035,101070.5,55.96
-157.88999999999942,101066.25,55.96
-156.86999999999534,101067.5,55.96
-156.4600000000064,101068.0,55.96
-155.02999999999884,101069.75,55.96
-153.38999999999942,101071.75,55.96
-155.22999999999593,101069.5,55.96
-155.85000000000582,101068.75,55.96
-154.61000000000058,101070.25,55.96
-156.25,101068.25,55.96
-155.43000000000757,101069.25,55.96
-154.4100000000035,101070.5,55.96
-156.25,101068.25,55.96
-158.91999999999825,101065.0,55.96
-156.86999999999534,101067.5,56.08
-156.86999999999534,101067.5,55.96
-155.85000000000582,101068.75,56.08
-158.91999999999825,101065.0,56.08
-158.5100000000093,101065.5,56.08
-161.16999999999825,101062.25,55.96
-159.52999999999884,101064.25,56.08
-156.66999999999825,101067.75,56.08
-157.07000000000698,101067.25,56.08
-154.61000000000058,101070.25,56.08
-160.7600000000093,101062.75,56.08
-155.43000000000757,101069.25,56.08
-157.27999999999884,101067.0,56.08
-159.33000000000175,101064.5,56.08
-155.02999999999884,101069.75,56.08
-154.4100000000035,101070.5,56.08
-154.2100000000064,101070.75,56.08
-157.07000000000698,101067.25,56.08
-159.33000000000175,101064.5,56.08
-157.88999999999942,101066.25,56.08
-157.88999999999942,101066.25,56.08
-161.79000000000815,101061.5,56.08
-159.52999999999884,101064.25,56.08
-159.74000000000524,101064.0,56.08
-164.6600000000035,101058.0,56.08
-158.5100000000093,101065.5,56.08
-157.49000000000524,101066.75,56.08
-156.25,101068.25,56.19
-159.11999999999534,101064.75,56.08
-163.22000000000116,101059.75,56.08
-162.40000000000873,101060.75,56.08
-159.74000000000524,101064.0,56.19
-156.86999999999534,101067.5,56.19
-158.7100000000064,101065.25,56.19
-157.07000000000698,101067.25,56.19
-159.11999999999534,101064.75,56.19
-160.97000000000116,101062.5,56.19
-159.52999999999884,101064.25,56.19
-162.80999999999767,101060.25,56.19
-159.11999999999534,101064.75,56.19
-160.55999999999767,101063.0,56.19
-159.11999999999534,101064.75,56.19
-160.35000000000582,101063.25,56.19
-161.58000000000175,101061.75,56.19
-157.49000000000524,101066.75,56.19
-161.38000000000466,101062.0,56.19
-157.69000000000233,101066.5,56.19
-160.15000000000873,101063.5,56.19
-158.10000000000582,101066.0,56.19
-159.52999999999884,101064.25,56.19
-158.7100000000064,101065.25,56.19
-157.27999999999884,101067.0,56.19
-156.66999999999825,101067.75,56.19
-157.49000000000524,101066.75,56.19
-158.91999999999825,101065.0,56.19
-160.15000000000873,101063.5,56.19
-158.3000000000029,101065.75,56.3
-164.04000000000815,101058.75,56.19
-159.74000000000524,101064.0,56.3
-162.40000000000873,101060.75,56.19
-164.86000000000058,101057.75,56.19
-159.52999999999884,101064.25,56.3
-157.88999999999942,101066.25,56.3
-155.22999999999593,101069.5,56.3
-158.5100000000093,101065.5,56.3
-161.38000000000466,101062.0,56.3
-160.7600000000093,101062.75,56.3
-158.91999999999825,101065.0,56.3
-161.38000000000466,101062.0,56.3
-160.35000000000582,101063.25,56.3
-159.33000000000175,101064.5,56.3
-159.94000000000233,101063.75,56.3
-160.35000000000582,101063.25,56.3
-158.7100000000064,101065.25,56.3
-159.11999999999534,101064.75,56.3
-160.35000000000582,101063.25,56.3
-160.7600000000093,101062.75,56.3
-161.58000000000175,101061.75,56.3
-163.8399999999965,101059.0,56.3
-160.7600000000093,101062.75,56.3
-159.94000000000233,101063.75,56.3
-165.47999999999593,101057.0,56.3
-161.99000000000524,101061.25,56.3
-162.61000000000058,101060.5,56.3
-163.02000000000407,101060.0,56.3
-160.35000000000582,101063.25,56.3
-160.35000000000582,101063.25,56.41
-159.11999999999534,101064.75,56.41
-161.38000000000466,101062.0,56.41
-161.58000000000175,101061.75,56.3
-160.7600000000093,101062.75,56.41
-161.38000000000466,101062.0,56.41
-160.97000000000116,101062.5,56.41
-160.35000000000582,101063.25,56.41
-164.4600000000064,101058.25,56.41
-163.63999999999942,101059.25,56.41
-164.6600000000035,101058.0,56.41
-161.58000000000175,101061.75,56.41
-162.80999999999767,101060.25,56.41
-159.33000000000175,101064.5,56.41
-160.97000000000116,101062.5,56.41
-161.58000000000175,101061.75,56.41
-159.33000000000175,101064.5,56.41
-161.99000000000524,101061.25,56.41
-161.99000000000524,101061.25,56.41
-161.79000000000815,101061.5,56.41
-159.94000000000233,101063.75,56.41
-162.40000000000873,101060.75,56.41
-162.40000000000873,101060.75,56.41
-161.99000000000524,101061.25,56.41
-164.04000000000815,101058.75,56.41
-161.58000000000175,101061.75,56.41
-161.58000000000175,101061.75,56.41
-159.74000000000524,101064.0,56.41
-160.7600000000093,101062.75,56.41
-162.80999999999767,101060.25,56.41
-162.80999999999767,101060.25,56.41
-161.99000000000524,101061.25,56.53
-163.22000000000116,101059.75,56.53
-163.63999999999942,101059.25,56.41
-162.80999999999767,101060.25,56.41
-162.40000000000873,101060.75,56.53
-161.58000000000175,101061.75,56.53
-162.80999999999767,101060.25,56.53
-164.25,101058.5,56.41
-161.58000000000175,101061.75,56.53
-162.1999999999971,101061.0,56.53
-161.38000000000466,101062.0,56.53
-160.7600000000093,101062.75,56.53
-164.25,101058.5,56.53
-163.02000000000407,101060.0,56.53
-161.99000000000524,101061.25,56.53
-161.99000000000524,101061.25,56.53
-163.22000000000116,101059.75,56.53
-161.79000000000815,101061.5,56.53
-163.22000000000116,101059.75,56.53
-161.58000000000175,101061.75,56.53
-161.38000000000466,101062.0,56.53
-160.55999999999767,101063.0,56.53
-163.02000000000407,101060.0,56.53
-163.02000000000407,101060.0,56.53
-162.1999999999971,101061.0,56.53
-162.80999999999767,101060.25,56.53
-162.40000000000873,101060.75,56.53
-163.02000000000407,101060.0,56.53
-162.1999999999971,101061.0,56.53
-162.40000000000873,101060.75,56.53
-162.80999999999767,101060.25,56.53
-162.61000000000058,101060.5,56.53
-160.7600000000093,101062.75,56.53
-161.16999999999825,101062.25,56.64
-159.74000000000524,101064.0,56.64
-164.04000000000815,101058.75,56.53
-164.04000000000815,101058.75,56.64
-165.27999999999884,101057.25,56.64
-165.27999999999884,101057.25,56.64
-168.35000000000582,101053.5,56.64
-168.7600000000093,101053.0,56.64
-166.5,101055.75,56.64
-168.13999999999942,101053.75,56.64
-166.3000000000029,101056.0,56.64
-168.35000000000582,101053.5,56.64
-165.68000000000757,101056.75,56.64
-164.4600000000064,101058.25,56.64
-168.7600000000093,101053.0,56.64
-167.11999999999534,101055.0,56.64
-169.16999999999825,101052.5,56.64
-166.5,101055.75,56.64
-166.10000000000582,101056.25,56.64
-167.94000000000233,101054.0,56.64
-166.10000000000582,101056.25,56.64
-165.27999999999884,101057.25,56.64
-169.58000000000175,101052.0,56.64
-170.40000000000873,101051.0,56.64
-168.35000000000582,101053.5,56.64
-166.5,101055.75,56.64
-167.52999999999884,101054.5,56.64
-165.07000000000698,101057.5,56.64
-166.91999999999825,101055.25,56.64
-165.88999999999942,101056.5,56.64
-166.10000000000582,101056.25,56.64
-163.43000000000757,101059.5,56.64
-166.3000000000029,101056.0,56.64
-168.13999999999942,101053.75,56.64
-166.5,101055.75,56.64
-168.35000000000582,101053.5,56.64
-168.55999999999767,101053.25,56.64
-167.74000000000524,101054.25,56.64
-164.6600000000035,101058.0,56.75
-168.9600000000064,101052.75,56.64
-166.10000000000582,101056.25,56.64
-166.5,101055.75,56.64
-168.35000000000582,101053.5,56.64
-166.10000000000582,101056.25,56.64
-165.68000000000757,101056.75,56.64
-170.40000000000873,101051.0,56.64
-166.10000000000582,101056.25,56.64
-167.74000000000524,101054.25,56.64
-165.68000000000757,101056.75,56.64
-166.10000000000582,101056.25,56.75
-166.7100000000064,101055.5,56.64
-165.07000000000698,101057.5,56.64
-166.91999999999825,101055.25,56.64
-165.07000000000698,101057.5,56.75
-166.5,101055.75,56.75
-166.3000000000029,101056.0,56.64
-163.43000000000757,101059.5,56.75
-167.52999999999884,101054.5,56.64
-163.43000000000757,101059.5,56.75
-160.7600000000093,101062.75,56.75
-161.58000000000175,101061.75,56.75
-164.25,101058.5,56.75
-167.32000000000698,101054.75,56.64
-165.68000000000757,101056.75,56.75
-165.68000000000757,101056.75,56.75
-161.16999999999825,101062.25,56.75
-164.6600000000035,101058.0,56.75
-160.97000000000116,101062.5,56.75
-162.61000000000058,101060.5,56.75
-162.1999999999971,101061.0,56.75
-164.25,101058.5,56.75
-164.25,101058.5,56.75
-164.04000000000815,101058.75,56.75
-164.25,101058.5,56.75
-162.40000000000873,101060.75,56.75
-164.04000000000815,101058.75,56.75
-165.07000000000698,101057.5,56.75
-166.5,101055.75,56.75
-165.27999999999884,101057.25,56.75
-163.8399999999965,101059.0,56.75
-163.63999999999942,101059.25,56.75
-166.91999999999825,101055.25,56.75
-166.5,101055.75,56.75
-163.43000000000757,101059.5,56.75
-163.63999999999942,101059.25,56.75
-163.8399999999965,101059.0,56.75
-163.43000000000757,101059.5,56.75
-163.43000000000757,101059.5,56.75
-166.5,101055.75,56.75
-165.07000000000698,101057.5,56.75
-166.5,101055.75,56.75
-164.6600000000035,101058.0,56.75
-163.02000000000407,101060.0,56.75
-164.6600000000035,101058.0,56.75
-163.43000000000757,101059.5,56.75
-164.6600000000035,101058.0,56.75
-163.8399999999965,101059.0,56.75
-164.25,101058.5,56.75
-166.91999999999825,101055.25,56.75
-164.6600000000035,101058.0,56.75
-167.74000000000524,101054.25,56.75
-166.10000000000582,101056.25,56.75
-167.52999999999884,101054.5,56.75
-165.47999999999593,101057.0,56.75
-166.5,101055.75,56.75
-164.25,101058.5,56.86
-167.32000000000698,101054.75,56.75
-167.11999999999534,101055.0,56.75
-164.6600000000035,101058.0,56.86
-165.88999999999942,101056.5,56.75
-165.27999999999884,101057.25,56.75
-165.07000000000698,101057.5,56.86
-165.68000000000757,101056.75,56.75
-163.8399999999965,101059.0,56.86
-165.07000000000698,101057.5,56.75
-161.99000000000524,101061.25,56.86
-165.88999999999942,101056.5,56.75
-163.8399999999965,101059.0,56.86
-164.6600000000035,101058.0,56.86
-168.13999999999942,101053.75,56.75
-165.47999999999593,101057.0,56.86
-162.1999999999971,101061.0,56.86
-163.8399999999965,101059.0,56.86
-166.10000000000582,101056.25,56.75
-163.43000000000757,101059.5,56.86
-166.3000000000029,101056.0,56.75
-164.4600000000064,101058.25,56.86
-164.6600000000035,101058.0,56.86
-161.58000000000175,101061.75,56.86
-167.74000000000524,101054.25,56.75
-164.6600000000035,101058.0,56.86
-162.80999999999767,101060.25,56.86
-162.40000000000873,101060.75,56.86
-165.07000000000698,101057.5,56.86
-162.1999999999971,101061.0,56.86
-166.3000000000029,101056.0,56.86
-165.07000000000698,101057.5,56.86
-164.25,101058.5,56.86
-165.07000000000698,101057.5,56.86
-161.79000000000815,101061.5,56.86
-162.1999999999971,101061.0,56.86
-163.43000000000757,101059.5,56.86
-164.6600000000035,101058.0,56.86
-163.8399999999965,101059.0,56.86
-162.40000000000873,101060.75,56.86
-165.47999999999593,101057.0,56.86
-164.04000000000815,101058.75,56.86
-162.80999999999767,101060.25,56.86
-162.61000000000058,101060.5,56.86
-163.22000000000116,101059.75,56.86
-164.25,101058.5,56.86
-164.25,101058.5,56.86
-163.43000000000757,101059.5,56.86
-165.88999999999942,101056.5,56.86
-166.10000000000582,101056.25,56.86
-165.07000000000698,101057.5,56.86
-165.88999999999942,101056.5,56.86
-161.38000000000466,101062.0,56.86
-163.43000000000757,101059.5,56.86
-161.99000000000524,101061.25,56.86
-163.22000000000116,101059.75,56.86
-162.80999999999767,101060.25,56.86
-161.99000000000524,101061.25,56.86
-165.27999999999884,101057.25,56.86
-164.25,101058.5,56.86
-166.3000000000029,101056.0,56.86
-164.86000000000058,101057.75,56.86
-167.74000000000524,101054.25,56.86
-165.88999999999942,101056.5,56.86
-166.7100000000064,101055.5,56.86
-165.27999999999884,101057.25,56.86
-163.22000000000116,101059.75,56.86
-164.86000000000058,101057.75,56.86
-165.88999999999942,101056.5,56.86
-164.04000000000815,101058.75,56.86
-161.38000000000466,101062.0,56.86
-162.61000000000058,101060.5,56.86
-164.4600000000064,101058.25,56.86
-162.80999999999767,101060.25,56.86
-163.8399999999965,101059.0,56.86
-161.99000000000524,101061.25,56.86
-161.58000000000175,101061.75,56.86
-163.02000000000407,101060.0,56.86
-161.16999999999825,101062.25,56.86
-163.22000000000116,101059.75,56.86
-161.99000000000524,101061.25,56.86
-161.58000000000175,101061.75,56.86
-164.6600000000035,101058.0,56.86
-165.68000000000757,101056.75,56.86
-163.63999999999942,101059.25,56.86
-161.58000000000175,101061.75,56.86
-161.99000000000524,101061.25,56.86
-161.16999999999825,101062.25,56.97
-165.27999999999884,101057.25,56.86
-162.61000000000058,101060.5,56.86
-164.25,101058.5,56.86
-164.4600000000064,101058.25,56.86
-163.22000000000116,101059.75,56.86
-164.04000000000815,101058.75,56.86
-162.80999999999767,101060.25,56.86
-165.07000000000698,101057.5,56.86
-164.4600000000064,101058.25,56.86
-162.80999999999767,101060.25,56.97
-165.47999999999593,101057.0,56.86
-164.25,101058.5,56.86
-162.80999999999767,101060.25,56.97
-165.27999999999884,101057.25,56.86
-164.25,101058.5,56.86
-163.22000000000116,101059.75,56.97
-162.80999999999767,101060.25,56.97
-162.61000000000058,101060.5,56.97
-163.63999999999942,101059.25,56.97
-161.79000000000815,101061.5,56.97
-165.47999999999593,101057.0,56.86
-165.27999999999884,101057.25,56.86
-166.3000000000029,101056.0,56.86
-165.47999999999593,101057.0,56.86
-163.02000000000407,101060.0,56.97
-166.10000000000582,101056.25,56.86
-163.63999999999942,101059.25,56.97
-163.22000000000116,101059.75,56.97
-165.47999999999593,101057.0,56.86
-163.63999999999942,101059.25,56.97
-166.3000000000029,101056.0,56.97
-167.94000000000233,101054.0,56.97
-163.8399999999965,101059.0,56.97
-164.25,101058.5,56.97
-167.11999999999534,101055.0,56.97
-164.04000000000815,101058.75,56.97
-165.07000000000698,101057.5,56.97
-164.04000000000815,101058.75,56.97
-168.55999999999767,101053.25,56.86
-166.10000000000582,101056.25,56.97
-163.22000000000116,101059.75,56.97
-169.38000000000466,101052.25,56.97
-166.3000000000029,101056.0,56.97
-170.60000000000582,101050.75,56.86
-167.11999999999534,101055.0,56.97
-165.68000000000757,101056.75,56.97
-164.4600000000064,101058.25,56.97
-164.86000000000058,101057.75,56.97
-162.40000000000873,101060.75,56.97
-163.8399999999965,101059.0,56.97
-164.6600000000035,101058.0,56.97
-165.47999999999593,101057.0,56.97
-165.07000000000698,101057.5,56.97
-163.02000000000407,101060.0,56.97
-164.25,101058.5,56.97
-163.43000000000757,101059.5,56.97
-162.40000000000873,101060.75,56.97
-167.52999999999884,101054.5,56.97
-166.10000000000582,101056.25,56.97
-165.47999999999593,101057.0,56.97
-165.47999999999593,101057.0,56.97
-166.3000000000029,101056.0,56.97
-164.04000000000815,101058.75,56.97
-161.99000000000524,101061.25,56.97
-166.7100000000064,101055.5,56.97
-165.47999999999593,101057.0,56.97
-167.52999999999884,101054.5,56.97
-165.47999999999593,101057.0,56.97
-165.47999999999593,101057.0,56.97
-169.58000000000175,101052.0,56.97
-163.63999999999942,101059.25,56.97
-164.4600000000064,101058.25,56.97
-166.3000000000029,101056.0,56.97
-166.7100000000064,101055.5,56.97
-167.11999999999534,101055.0,56.97
-165.07000000000698,101057.5,56.97
-166.7100000000064,101055.5,56.97
-165.88999999999942,101056.5,56.97
-166.3000000000029,101056.0,56.97
-171.22000000000116,101050.0,56.97
-171.63999999999942,101049.5,56.97
-168.9600000000064,101052.75,56.97
-168.35000000000582,101053.5,56.97
-167.94000000000233,101054.0,56.97
-166.10000000000582,101056.25,56.97
-165.47999999999593,101057.0,56.97
-167.11999999999534,101055.0,56.97
-164.86000000000058,101057.75,56.97
-168.35000000000582,101053.5,56.97
-168.35000000000582,101053.5,56.97
-167.74000000000524,101054.25,56.97
-167.11999999999534,101055.0,56.97
-163.43000000000757,101059.5,56.97
-165.27999999999884,101057.25,56.97
-162.80999999999767,101060.25,56.97
-164.04000000000815,101058.75,56.97
-164.04000000000815,101058.75,56.97
-166.3000000000029,101056.0,56.97
-163.63999999999942,101059.25,56.97
-164.4600000000064,101058.25,56.97
-160.97000000000116,101062.5,56.97
-165.07000000000698,101057.5,56.97
-163.8399999999965,101059.0,56.97
-162.80999999999767,101060.25,56.97
-161.58000000000175,101061.75,56.97
-161.58000000000175,101061.75,56.97
-162.40000000000873,101060.75,56.97
-163.63999999999942,101059.25,56.97
-162.1999999999971,101061.0,56.97
-164.25,101058.5,56.97
-162.61000000000058,101060.5,56.97
-161.99000000000524,101061.25,56.97
-162.40000000000873,101060.75,56.97
-162.61000000000058,101060.5,56.97
-164.04000000000815,101058.75,56.97
-163.63999999999942,101059.25,56.97
-164.04000000000815,101058.75,56.97
-161.99000000000524,101061.25,56.97
-162.80999999999767,101060.25,56.97
-163.8399999999965,101059.0,56.97
-163.22000000000116,101059.75,56.97
-165.47999999999593,101057.0,56.97
-165.07000000000698,101057.5,56.97
-163.63999999999942,101059.25,56.97
-163.8399999999965,101059.0,56.97
-164.25,101058.5,56.97
-164.4600000000064,101058.25,56.97
-161.79000000000815,101061.5,57.09
-162.80999999999767,101060.25,56.97
-162.40000000000873,101060.75,56.97
-163.43000000000757,101059.5,56.97
-165.07000000000698,101057.5,56.97
-161.99000000000524,101061.25,56.97
-164.04000000000815,101058.75,56.97
-159.33000000000175,101064.5,57.09
-161.99000000000524,101061.25,56.97
-160.55999999999767,101063.0,56.97
-162.40000000000873,101060.75,56.97
-161.58000000000175,101061.75,56.97
-161.99000000000524,101061.25,56.97
-163.43000000000757,101059.5,56.97
-166.10000000000582,101056.25,56.97
-166.7100000000064,101055.5,56.97
-167.52999999999884,101054.5,56.97
-165.47999999999593,101057.0,56.97
-162.40000000000873,101060.75,57.09
-162.1999999999971,101061.0,56.97
-164.86000000000058,101057.75,56.97
-161.99000000000524,101061.25,56.97
-165.47999999999593,101057.0,56.97
-162.80999999999767,101060.25,56.97
-163.63999999999942,101059.25,56.97
-161.38000000000466,101062.0,56.97
-161.79000000000815,101061.5,57.09
-157.88999999999942,101066.25,57.09
-161.58000000000175,101061.75,57.09
-161.58000000000175,101061.75,57.09
-160.15000000000873,101063.5,57.09
-163.63999999999942,101059.25,57.09
-164.4600000000064,101058.25,56.97
-164.04000000000815,101058.75,56.97
-160.97000000000116,101062.5,57.09
-166.7100000000064,101055.5,56.97
-162.80999999999767,101060.25,57.09
-166.3000000000029,101056.0,56.97
-164.86000000000058,101057.75,56.97
-164.4600000000064,101058.25,56.97
-160.97000000000116,101062.5,57.09
-162.80999999999767,101060.25,57.09
-163.43000000000757,101059.5,56.97
-162.1999999999971,101061.0,57.09
-160.55999999999767,101063.0,57.09
-160.55999999999767,101063.0,57.09
-160.7600000000093,101062.75,57.09
-164.4600000000064,101058.25,57.09
-163.63999999999942,101059.25,57.09
-161.38000000000466,101062.0,57.09
-160.55999999999767,101063.0,57.09
-157.07000000000698,101067.25,57.09
-163.8399999999965,101059.0,57.09
-162.61000000000058,101060.5,57.09
-162.61000000000058,101060.5,57.09
-161.58000000000175,101061.75,57.09
-163.43000000000757,101059.5,57.09
-164.04000000000815,101058.75,57.09
-160.55999999999767,101063.0,57.09
-164.4600000000064,101058.25,57.09
-164.4600000000064,101058.25,57.09
-161.79000000000815,101061.5,57.09
-165.27999999999884,101057.25,57.09
-164.04000000000815,101058.75,57.09
-163.63999999999942,101059.25,57.09
-160.35000000000582,101063.25,57.09
-160.97000000000116,101062.5,57.09
-163.43000000000757,101059.5,57.09
-162.40000000000873,101060.75,57.09
-161.16999999999825,101062.25,57.09
-160.55999999999767,101063.0,57.09
-159.33000000000175,101064.5,57.09
-159.33000000000175,101064.5,57.09
-156.66999999999825,101067.75,57.09
-160.97000000000116,101062.5,57.09
-160.7600000000093,101062.75,57.09
-161.58000000000175,101061.75,57.09
-161.58000000000175,101061.75,57.09
-160.35000000000582,101063.25,57.09
-161.58000000000175,101061.75,57.09
-159.74000000000524,101064.0,57.09
-161.79000000000815,101061.5,57.09
-161.58000000000175,101061.75,57.09
-162.40000000000873,101060.75,57.09
-164.4600000000064,101058.25,57.09
-158.5100000000093,101065.5,57.09
-160.35000000000582,101063.25,57.09
-158.7100000000064,101065.25,57.09
-160.97000000000116,101062.5,57.09
-160.97000000000116,101062.5,57.09
-160.35000000000582,101063.25,57.09
-158.7100000000064,101065.25,57.09
-163.22000000000116,101059.75,57.09
-159.74000000000524,101064.0,57.09
-162.61000000000058,101060.5,57.09
-160.7600000000093,101062.75,57.09
-160.35000000000582,101063.25,57.09
-160.15000000000873,101063.5,57.09
-160.55999999999767,101063.0,57.09
-164.25,101058.5,57.09
-165.07000000000698,101057.5,57.09
-162.1999999999971,101061.0,57.09
-165.68000000000757,101056.75,57.09
-162.1999999999971,101061.0,57.09
-161.99000000000524,101061.25,57.09
-163.8399999999965,101059.0,57.09
-162.61000000000058,101060.5,57.09
-160.55999999999767,101063.0,57.2
-160.97000000000116,101062.5,57.2
-159.74000000000524,101064.0,57.2
-158.7100000000064,101065.25,57.2
-160.97000000000116,101062.5,57.2
-160.35000000000582,101063.25,57.2
-162.40000000000873,101060.75,57.2
-160.15000000000873,101063.5,57.2
-160.97000000000116,101062.5,57.2
-162.40000000000873,101060.75,57.2
-162.40000000000873,101060.75,57.2
-163.22000000000116,101059.75,57.2
-162.40000000000873,101060.75,57.2
-159.94000000000233,101063.75,57.2
-162.1999999999971,101061.0,57.2
-161.16999999999825,101062.25,57.2
-164.04000000000815,101058.75,57.2
-160.15000000000873,101063.5,57.2
-160.15000000000873,101063.5,57.2
-162.1999999999971,101061.0,57.2
